sample_id,journal_name,is_empirical,has_ppc,ppc_type,ppc_name,ppc_description,ppc_length,ppc_time,ppc_ref,ppc_review,cope,field,jif
prominent,JOURNAL OF ORGANIZATIONAL BEHAVIOR,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Applied,10.079
prominent,JOURNAL OF ORGANIZATIONAL BEHAVIOR,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Applied,10.079
prominent,JOURNAL OF ORGANIZATIONAL BEHAVIOR,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Applied,10.079
both,JOURNAL OF PERSONALITY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Social,5.429
both,JOURNAL OF PERSONALITY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Social,5.429
both,JOURNAL OF PERSONALITY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Social,5.429
prominent,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,TRUE,ARCHIVE,A,NA,NA,NA,NA,NA,NA,TRUE,Social,8.46
prominent,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,TRUE,ARCHIVE,B,NA,NA,NA,NA,NA,NA,TRUE,Social,8.46
prominent,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,TRUE,ARCHIVE,C,NA,NA,NA,NA,NA,NA,TRUE,Social,8.46
prominent,JOURNAL OF SCHOOL PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.033
prominent,JOURNAL OF SCHOOL PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.033
prominent,JOURNAL OF SCHOOL PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.033
prominent,JOURNAL OF SOCIAL ISSUES,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Social,5.418
prominent,JOURNAL OF SOCIAL ISSUES,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Social,5.418
prominent,JOURNAL OF SOCIAL ISSUES,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Social,5.418
prominent,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,TRUE,YES,A,Letters,Reader comments on published articles,750,NOT STATED,5,YES,TRUE,Developmental,13.113
prominent,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,13.113
prominent,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,13.113
prominent,JOURNAL OF THE LEARNING SCIENCES,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.083
prominent,JOURNAL OF THE LEARNING SCIENCES,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.083
prominent,JOURNAL OF THE LEARNING SCIENCES,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.083
prominent,JOURNAL OF VOCATIONAL BEHAVIOR,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,12.082
prominent,JOURNAL OF VOCATIONAL BEHAVIOR,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,12.082
prominent,JOURNAL OF VOCATIONAL BEHAVIOR,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,12.082
prominent,JOURNAL OF YOUTH AND ADOLESCENCE,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.625
prominent,JOURNAL OF YOUTH AND ADOLESCENCE,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.625
prominent,JOURNAL OF YOUTH AND ADOLESCENCE,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,5.625
prominent,LEADERSHIP QUARTERLY,TRUE,YES,A,Commentary,"Commentaries of published articles should highlight issues that extend, reinterpret, or question findings presented.",5000,NOT STATED,NOT STATED,NOT STATED,TRUE,Applied,9.924
prominent,LEADERSHIP QUARTERLY,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,9.924
prominent,LEADERSHIP QUARTERLY,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,9.924
prominent,LEARNING AND INSTRUCTION,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.636
prominent,LEARNING AND INSTRUCTION,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.636
prominent,LEARNING AND INSTRUCTION,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Educational,6.636
prominent,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Developmental,7.2
prominent,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Developmental,7.2
prominent,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Developmental,7.2
prominent,NATURE HUMAN BEHAVIOUR,TRUE,YES,A,Commentary,Matters Arising are exceptionally interesting and timely scientific comments and clarifications on original research papers published in Nature Human Behaviour.,1200,Qualitative,15,YES,TRUE,Experimental,24.252
prominent,NATURE HUMAN BEHAVIOUR,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Experimental,24.252
prominent,NATURE HUMAN BEHAVIOUR,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Experimental,24.252
prominent,NEUROPSYCHOBIOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,General,12.329
prominent,NEUROPSYCHOBIOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,General,12.329
prominent,NEUROPSYCHOBIOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,General,12.329
prominent,NEUROPSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.94
prominent,NEUROPSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.94
prominent,NEUROPSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.94
both,NPJ SCIENCE OF LEARNING,TRUE,YES,A,Commentary,"Nature Portfolio journals acknowledge the importance of post-publication commentary on published research as necessary to advancing scientific discourse. Formal post-publication commentary on published papers can involve either challenges, clarifications or in some cases, replication of the published work and may, after peer review, be published online as Matters Arising, usually alongside a Reply from the original npj Science of Learning authors.

Matters Arising are exceptionally interesting and timely scientific comments and clarifications on original research papers published in npj Science of Learning. These comments should ideally be based on knowledge contemporaneous with the original paper, rather than subsequent scientific developments.

If the submission serves only to identify an important error or mistake in the published paper, it will usually lead to the publication of a clarification statement (correction or retraction, for example). Please contact npj Science of Learning for these cases.

In all cases, npj Science of Learning strongly encourages correspondents to first contact the authors of the paper directly as this can often resolve matters if it is a simple misunderstanding.

Matters Arising and Replies are bidirectionally linked with the original published paper. npj Science of Learning does not consider Matters Arising on papers published in other journals. Contributions that do not comply with our submission criteria (see sections below) will not be considered.",1200,Qualitative,15,YES,TRUE,Experimental,5.513
both,NPJ SCIENCE OF LEARNING,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Experimental,5.513
both,NPJ SCIENCE OF LEARNING,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Experimental,5.513
prominent,ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.606
prominent,ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.606
prominent,ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.606
prominent,ORGANIZATIONAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.6
prominent,ORGANIZATIONAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.6
prominent,ORGANIZATIONAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.6
prominent,ORGANIZATIONAL RESEARCH METHODS,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,8.247
prominent,ORGANIZATIONAL RESEARCH METHODS,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,8.247
prominent,ORGANIZATIONAL RESEARCH METHODS,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,8.247
both,PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Social,16.161
both,PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Social,16.161
both,PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Social,16.161
prominent,PERSONNEL PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.47
prominent,PERSONNEL PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.47
prominent,PERSONNEL PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.47
prominent,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,TRUE,ARCHIVE,A,Commentary,none,NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Multidisciplinary,11.621
prominent,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,TRUE,ARCHIVE,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,11.621
prominent,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,TRUE,ARCHIVE,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,11.621
prominent,PSYCHOLOGICAL ASSESSMENT,TRUE,ARCHIVE,A,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.083
prominent,PSYCHOLOGICAL ASSESSMENT,TRUE,ARCHIVE,B,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.083
prominent,PSYCHOLOGICAL ASSESSMENT,TRUE,ARCHIVE,C,NA,NA,NA,NA,NA,NA,TRUE,Clinical,6.083
prominent,PSYCHOLOGICAL BULLETIN,TRUE,NO EXPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,General,23.027
prominent,PSYCHOLOGICAL BULLETIN,TRUE,NO EXPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,General,23.027
prominent,PSYCHOLOGICAL BULLETIN,TRUE,NO EXPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,General,23.027
prominent,PSYCHOLOGICAL INQUIRY,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,5.581
prominent,PSYCHOLOGICAL INQUIRY,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,5.581
prominent,PSYCHOLOGICAL INQUIRY,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,5.581
prominent,PSYCHOLOGICAL MEDICINE,TRUE,YES,A,Letters,Correspondence papers must be in response to content published in Psychological Magazine,1500,NOT STATED,20,NOT STATED,TRUE,General,10.592
prominent,PSYCHOLOGICAL MEDICINE,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,General,10.592
prominent,PSYCHOLOGICAL MEDICINE,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,General,10.592
prominent,PSYCHOLOGICAL METHODS,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.929
prominent,PSYCHOLOGICAL METHODS,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.929
prominent,PSYCHOLOGICAL METHODS,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.929
prominent,PSYCHOLOGICAL REVIEW,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,General,8.247
prominent,PSYCHOLOGICAL REVIEW,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,General,8.247
prominent,PSYCHOLOGICAL REVIEW,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,General,8.247
prominent,PSYCHOLOGICAL SCIENCE,TRUE,YES,A,Commentary,"Commentary. Commentaries use new data or new analyses of existing data to respond to and/or supplement articles previously published in Psychological Science. Although they may target an article published at any time, the Commentary mechanism is most effective when used to address a contemporary publication. The major criteria for a Commentary are that it provides a new empirical perspective through new data or new analyses of existing data and that the new empirical perspective has general theoretical significance. Before submitting a Commentary, authors are required to contact the Editor in Chief with a proposal. Except under special circumstances, for any given article, Psychological Science will consider only a single Commentary. No author may contribute to more than one Commentary on the same target article. Authors are not permitted to write Commentaries on articles on which they are an author or coauthor. Commentaries are limited to 1,000 words (includes main text, notes, acknowledgments, and appendices; does not include 150-word abstract, 150-word Statement of Relevance [see Research Article], cover page, Method and Results sections, or reference list), 20 references, and one figure (no more than two panels) or one table.

References: Authors are encouraged to cite only the sources that bear on the point directly and to refrain from extensive parenthetical lists of related materials, keeping in mind that citations are meant to be supportive and not exhaustive. As a general rule, 20 citations should be sufficient for most Commentaries. However, this is not a hard-and-fast limit, and editors have the flexibility to allow more references if they are necessary to establish the scientific foundation for the work.

The Action Editor typically solicits a signed review of a submitted Commentary from the lead author of the target article, in addition to reviews by two (or more) independent experts. On acceptance of a Commentary, the Action Editor typically will invite the lead author of the target article to submit a Reply to Commentary (see below).",1000,Qualitative,20,YES,TRUE,Multidisciplinary,10.172
prominent,PSYCHOLOGICAL SCIENCE,TRUE,YES,B,Letters,"Letters to the Editors. Letters to the Editors provides a less formal (relative to a Commentary) forum for authors to make a comment, express a concern, develop an alternative interpretation, report the outcome of a test for replication, or make some other contribution to scientific exchange over an article published in Psychological Science (see Editor-in-Chief Patricia Bauer’s 2021 Introductory Editorial for more information). Letters to the Editors must be in response to—and make specific reference to—an article published in Psychological Science. They typically should be submitted within 1 year of print publication of the target article, in order to keep the scientific conversation fresh. (An exception to the 1-year time frame is the case of a report of a test for replication, which is likely to require more than 1 year to accomplish.) Although there is not an a priori limit on the number of Letters to the Editors on any given target article, Letters to the Editors that make essentially the same point as another will not be considered, and the editors may limit the total number of Letters to the Editors on any given target article. Except with permission of the editors, no author may contribute (or make authored contribution to) more than one letter on the same target article. Authors are not permitted to write letters on articles on which they are an author or coauthor. Letters to the Editors are limited to 500 words and 10 references (though references are not required). Letters to the Editors will not have an Abstract, Statement of Relevance, headings, or subheadings; tables and figures are not permitted (authors may provide a link to a repository that provides additional information or data).

In a departure from the typical approach to review of submissions, Letters to the Editors will be reviewed by two members of the editorial team (Editor in Chief, Senior Editors, Associate Editors). Solicitation of external review will be the exception rather than the rule. The major review criterion will be furthering scientific exchange. Authors of articles that are the subject of a Letter to the Editors may reply with a letter of their own, which will undergo the same editorial process.

Letters to the Editors will be disseminated online only to permit more rapid publication and to keep the discussion responsive and timely. They will not be copyedited. Letters to the Editors will have DOIs, but they will not be indexed (i.e., discoverable through PubMed, PsycInfo, etc.). Letters to the Editors will be linked with the target article to which they refer. To facilitate linkage, the title of each publication in this format will begin “Letter to the Editors of Psychological Science,” followed by a brief original title, followed by “Regarding [insert citation of the target article]” (the title will not count against the 500-word limit).",500,52,10,NO,TRUE,Multidisciplinary,10.172
prominent,PSYCHOLOGICAL SCIENCE,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.172
prominent,PSYCHOLOGICAL SCIENCE IN THE PUBLIC INTEREST,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,56.2
prominent,PSYCHOLOGICAL SCIENCE IN THE PUBLIC INTEREST,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,56.2
prominent,PSYCHOLOGICAL SCIENCE IN THE PUBLIC INTEREST,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,56.2
both,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Clinical,9.398
both,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Clinical,9.398
both,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Clinical,9.398
prominent,PSYCHOLOGY & MARKETING,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.507
prominent,PSYCHOLOGY & MARKETING,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.507
prominent,PSYCHOLOGY & MARKETING,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.507
prominent,PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,TRUE,ARCHIVE,A,NA,NA,NA,NA,NA,NA,FALSE,Experimental,6.395
prominent,PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,TRUE,ARCHIVE,B,NA,NA,NA,NA,NA,NA,FALSE,Experimental,6.395
prominent,PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,TRUE,ARCHIVE,C,NA,NA,NA,NA,NA,NA,FALSE,Experimental,6.395
both,PSYCHOLOGY OF SPORT AND EXERCISE,TRUE,YES,A,Commentary,"Commentaries on published PSE papers should be a maximum of 5 pages, including abstract, references, tables, and figures.",2500,NOT STATED,NOT STATED,NOT STATED,TRUE,General,5.118
both,PSYCHOLOGY OF SPORT AND EXERCISE,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,General,5.118
both,PSYCHOLOGY OF SPORT AND EXERCISE,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,General,5.118
prominent,PSYCHOTHERAPY AND PSYCHOSOMATICS,TRUE,YES,A,Letters,"Letters may explore subjects related to matters discussed in the journal, providing the author’s perspective on a subject. Letters may discuss a recently published article and may lend support or constructively critique the article in line with the author’s experience. The editors reserve the right to share such letters to the authors of the article concerned prior to publication in order to permit response, ideally in the same issue of the journal. Letters should not include original data...Letters should not exceed 500 words of text plus a maximum of 10 references. Keywords and abstract are not required.",500,Qualitative,10,NOT STATED,TRUE,General,25.617
prominent,PSYCHOTHERAPY AND PSYCHOSOMATICS,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,General,25.617
prominent,PSYCHOTHERAPY AND PSYCHOSOMATICS,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,General,25.617
prominent,QUALITATIVE RESEARCH IN PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.568
prominent,QUALITATIVE RESEARCH IN PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.568
prominent,QUALITATIVE RESEARCH IN PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Multidisciplinary,10.568
prominent,QUALITATIVE RESEARCH IN SPORT EXERCISE AND HEALTH,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,FALSE,Applied,7.591
prominent,QUALITATIVE RESEARCH IN SPORT EXERCISE AND HEALTH,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,FALSE,Applied,7.591
prominent,QUALITATIVE RESEARCH IN SPORT EXERCISE AND HEALTH,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,FALSE,Applied,7.591
prominent,SOCIAL ISSUES AND POLICY REVIEW,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Social,9.857
prominent,SOCIAL ISSUES AND POLICY REVIEW,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Social,9.857
prominent,SOCIAL ISSUES AND POLICY REVIEW,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Social,9.857
prominent,SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE,TRUE,ARCHIVE,A,NA,na,NOT STATED,NOT STATED,NOT STATED,NOT STATED,TRUE,Social,5.316
prominent,SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE,TRUE,ARCHIVE,B,NA,NA,NA,NA,NA,NA,TRUE,Social,5.316
prominent,SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE,TRUE,ARCHIVE,C,NA,NA,NA,NA,NA,NA,TRUE,Social,5.316
prominent,TRENDS IN COGNITIVE SCIENCES,FALSE,NA,A,NA,NA,NA,NA,NA,NA,TRUE,Experimental,24.482
prominent,TRENDS IN COGNITIVE SCIENCES,FALSE,NA,B,NA,NA,NA,NA,NA,NA,TRUE,Experimental,24.482
prominent,TRENDS IN COGNITIVE SCIENCES,FALSE,NA,C,NA,NA,NA,NA,NA,NA,TRUE,Experimental,24.482
prominent,WORK AGING AND RETIREMENT,TRUE,YES,A,Commentary,"The aim of commentary is to leverage the knowledge, experience, intuition, and reactions of authors in order to identify phenomena or topics of interest that drive more substantive studies that Work, Aging and Retirement seeks to publish. The content of the commentary can: (1) surface or propose new ways or new approaches for exploring emergent and/or poorly understood phenomena with potentially significant implications, (2) identify unanswered or emergent questions worthy of future empirical exploration, and (3) highlight anomalies and research inconsistencies demanding a resolution. The maximum allowable word count of the commentary is typically 1,500 words, excluding references.​",1500,NOT STATED,NOT STATED,NOT STATED,TRUE,Applied,5.319
prominent,WORK AGING AND RETIREMENT,TRUE,YES,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.319
prominent,WORK AGING AND RETIREMENT,TRUE,YES,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.319
prominent,WORK AND STRESS,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,7.358
prominent,WORK AND STRESS,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,7.358
prominent,WORK AND STRESS,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,7.358
prominent,JOURNAL OF COUNSELING PSYCHOLOGY,TRUE,NO IMPLICIT,A,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.088
prominent,JOURNAL OF COUNSELING PSYCHOLOGY,TRUE,NO IMPLICIT,B,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.088
prominent,JOURNAL OF COUNSELING PSYCHOLOGY,TRUE,NO IMPLICIT,C,NA,NA,NA,NA,NA,NA,TRUE,Applied,5.088
